"","crace.WBH","cage.cat","cedu.cat","cfemale","cstate",".freq","cfreq.state","cpercent.state","cregion"
"1418",2,2,3,1,"IL",3622,423282,0.00855694338679314,"midwest"
"1419",2,3,3,1,"IL",2824,423282,0.00667167501524091,"midwest"
"1420",2,4,3,1,"IL",674,423282,0.0015923191094771,"midwest"
"1421",2,1,4,1,"IL",702,423282,0.00165846885647625,"midwest"
"1422",2,2,4,1,"IL",1580,423282,0.00373273598961532,"midwest"
"1423",2,3,4,1,"IL",1330,423282,0.00314211333170533,"midwest"
"1424",2,4,4,1,"IL",331,423282,0.00078198459232226,"midwest"
"1425",3,1,1,1,"IL",1039,423282,0.00245462846942246,"midwest"
"1426",3,2,1,1,"IL",1152,423282,0.00272158975712955,"midwest"
"1427",3,3,1,1,"IL",1209,423282,0.00285625178366899,"midwest"
"1428",3,4,1,1,"IL",537,423282,0.0012686577392742,"midwest"
"1429",3,1,2,1,"IL",1159,423282,0.002738127252087,"midwest"
"1430",3,2,2,1,"IL",983,423282,0.00232232874259353,"midwest"
"1431",3,3,2,1,"IL",666,423282,0.0015734190819785,"midwest"
"1432",3,4,2,1,"IL",161,423282,0.000380361074348912,"midwest"
"1433",3,1,3,1,"IL",1390,423282,0.0032838627230376,"midwest"
"1434",3,2,3,1,"IL",1085,423282,0.00256330287083983,"midwest"
"1435",3,3,3,1,"IL",462,423282,0.00109147094190121,"midwest"
"1436",3,4,3,1,"IL",84,423282,0.000198449255549349,"midwest"
"1437",3,1,4,1,"IL",400,423282,0.000944996485486627,"midwest"
"1438",3,2,4,1,"IL",511,423282,0.00120723305735737,"midwest"
"1439",3,3,4,1,"IL",221,423282,0.000522110552992672,"midwest"
"1440",3,4,4,1,"IL",51,423282,0.000120487049571238,"midwest"
"1441",1,1,1,0,"IN",4231,220578,0.0191814228892326,"midwest"
"1442",1,2,1,0,"IN",3874,220578,0.0175629481673241,"midwest"
"1443",1,3,1,0,"IN",4617,220578,0.0209313705563545,"midwest"
"1444",1,4,1,0,"IN",5030,220578,0.0228037256747484,"midwest"
"1445",1,1,2,0,"IN",6918,220578,0.0313630551099777,"midwest"
"1446",1,2,2,0,"IN",12024,220578,0.0545113310217857,"midwest"
"1447",1,3,2,0,"IN",11803,220578,0.0535094179213047,"midwest"
"1448",1,4,2,0,"IN",5694,220578,0.0258139986544847,"midwest"
"1449",1,1,3,0,"IN",7170,220578,0.0325055085122585,"midwest"
"1450",1,2,3,0,"IN",8246,220578,0.0373836010694504,"midwest"
"1451",1,3,3,0,"IN",7780,220578,0.0352709703147411,"midwest"
"1452",1,4,3,0,"IN",2251,220578,0.0102050071582198,"midwest"
"1453",1,1,4,0,"IN",2328,220578,0.0105540901422501,"midwest"
"1454",1,2,4,0,"IN",5896,220578,0.0267297737300396,"midwest"
"1455",1,3,4,0,"IN",6593,220578,0.0298896543681622,"midwest"
"1456",1,4,4,0,"IN",2078,220578,0.00942070409655571,"midwest"
"1457",2,1,1,0,"IN",538,220578,0.00243904651142657,"midwest"
"1458",2,2,1,0,"IN",418,220578,0.00189502129796892,"midwest"
"1459",2,3,1,0,"IN",499,220578,0.00226223841309547,"midwest"
"1460",2,4,1,0,"IN",452,220578,0.00204916181974113,"midwest"
"1461",2,1,2,0,"IN",662,220578,0.00300120585598052,"midwest"
"1462",2,2,2,0,"IN",817,220578,0.00370390526950359,"midwest"
"1463",2,3,2,0,"IN",571,220578,0.00258865347132087,"midwest"
"1464",2,4,2,0,"IN",167,220578,0.000757101806811988,"midwest"
"1465",2,1,3,0,"IN",544,220578,0.00246624788269401,"midwest"
"1466",2,2,3,0,"IN",648,220578,0.00293773622252047,"midwest"
"1467",2,3,3,0,"IN",500,220578,0.00226677185855806,"midwest"
"1468",2,4,3,0,"IN",113,220578,0.000512290454935282,"midwest"
"1469",2,1,4,0,"IN",95,220578,0.000430686661275104,"midwest"
"1470",2,2,4,0,"IN",221,220578,0.00100191310048103,"midwest"
"1471",2,3,4,0,"IN",227,220578,0.00102911447174847,"midwest"
"1472",2,4,4,0,"IN",46,220578,0.000208543016924523,"midwest"
"1473",3,1,1,0,"IN",266,220578,0.00120592257007957,"midwest"
"1474",3,2,1,0,"IN",205,220578,0.000929376459680498,"midwest"
"1475",3,3,1,0,"IN",170,220578,0.000770702434238046,"midwest"
"1476",3,4,1,0,"IN",104,220578,0.000471488543553278,"midwest"
"1477",3,1,2,0,"IN",221,220578,0.00100191310048103,"midwest"
"1478",3,2,2,0,"IN",213,220578,0.000965644780080765,"midwest"
"1479",3,3,2,0,"IN",147,220578,0.000666430918499827,"midwest"
"1480",3,4,2,0,"IN",31,220578,0.000140539850690402,"midwest"
"1481",3,1,3,0,"IN",206,220578,0.000933910021558404,"midwest"
"1482",3,2,3,0,"IN",163,220578,0.000738967617508024,"midwest"
"1483",3,3,3,0,"IN",92,220578,0.000417086033849046,"midwest"
"1484",3,4,3,0,"IN",10,220578,4.53354368801229e-05,"midwest"
"1485",3,1,4,0,"IN",39,220578,0.0001768082001945,"midwest"
"1486",3,2,4,0,"IN",81,220578,0.000367217027815059,"midwest"
"1487",3,3,4,0,"IN",51,220578,0.000231210724450648,"midwest"
"1488",3,4,4,0,"IN",4,220578,1.81341747520491e-05,"midwest"
"1489",1,1,1,1,"IN",3291,220578,0.0149198919534683,"midwest"
"1490",1,2,1,1,"IN",3155,220578,0.0143033303320408,"midwest"
"1491",1,3,1,1,"IN",4684,220578,0.0212351195514202,"midwest"
"1492",1,4,1,1,"IN",7633,220578,0.0346045382320881,"midwest"
"1493",1,1,2,1,"IN",6118,220578,0.0277362205088139,"midwest"
"1494",1,2,2,1,"IN",11662,220578,0.052870187908411,"midwest"
"1495",1,3,2,1,"IN",13651,220578,0.0618874058127403,"midwest"
"1496",1,4,2,1,"IN",9934,220578,0.0450362227857113,"midwest"
"1497",1,1,3,1,"IN",8497,220578,0.038521520793438,"midwest"
"1498",1,2,3,1,"IN",9488,220578,0.0430142618715763,"midwest"
"1499",1,3,3,1,"IN",8007,220578,0.0363000854849815,"midwest"
"1500",1,4,3,1,"IN",3145,220578,0.0142579944804311,"midwest"
"1501",1,1,4,1,"IN",2873,220578,0.013024871237576,"midwest"
"1502",1,2,4,1,"IN",6166,220578,0.0279538296163082,"midwest"
"1503",1,3,4,1,"IN",5537,220578,0.0251022316515446,"midwest"
"1504",1,4,4,1,"IN",1782,220578,0.00807877443730831,"midwest"
"1505",2,1,1,1,"IN",471,220578,0.00213529914617538,"midwest"
"1506",2,2,1,1,"IN",373,220578,0.00169101182837039,"midwest"
"1507",2,3,1,1,"IN",511,220578,0.00231664092279971,"midwest"
"1508",2,4,1,1,"IN",713,220578,0.00323241669684649,"midwest"
"1509",2,1,2,1,"IN",696,220578,0.00315534649416804,"midwest"
"1510",2,2,2,1,"IN",805,220578,0.00364950275979936,"midwest"
"1511",2,3,2,1,"IN",770,220578,0.00349082867614925,"midwest"
"1512",2,4,2,1,"IN",308,220578,0.0013963314704597,"midwest"
"1513",2,1,3,1,"IN",754,220578,0.00341829191893339,"midwest"
"1514",2,2,3,1,"IN",904,220578,0.00409832363948226,"midwest"
"1515",2,3,3,1,"IN",639,220578,0.00289693451486528,"midwest"
"1516",2,4,3,1,"IN",177,220578,0.000802437250968069,"midwest"
"1517",2,1,4,1,"IN",132,220578,0.000598427781369537,"midwest"
"1518",2,2,4,1,"IN",311,220578,0.0014099320396781,"midwest"
"1519",2,3,4,1,"IN",281,220578,0.00127392576541752,"midwest"
"1520",2,4,4,1,"IN",81,220578,0.000367217027815059,"midwest"
"1521",3,1,1,1,"IN",177,220578,0.000802437250968069,"midwest"
"1522",3,2,1,1,"IN",159,220578,0.00072083342820406,"midwest"
"1523",3,3,1,1,"IN",173,220578,0.000784303061664104,"midwest"
"1524",3,4,1,1,"IN",89,220578,0.000403485377319157,"midwest"
"1525",3,1,2,1,"IN",217,220578,0.00098377896938473,"midwest"
"1526",3,2,2,1,"IN",207,220578,0.000938443525228649,"midwest"
"1527",3,3,2,1,"IN",139,220578,0.00063016259809956,"midwest"
"1528",3,4,2,1,"IN",42,220578,0.000190408842172474,"midwest"
"1529",3,1,3,1,"IN",251,220578,0.00113791949115694,"midwest"
"1530",3,2,3,1,"IN",200,220578,0.000906708766706288,"midwest"
"1531",3,3,3,1,"IN",96,220578,0.00043522019404918,"midwest"
"1532",3,4,3,1,"IN",11,220578,4.98689805681352e-05,"midwest"
"1533",3,1,4,1,"IN",55,220578,0.000249344913754612,"midwest"
"1534",3,2,4,1,"IN",94,220578,0.000426153099397197,"midwest"
"1535",3,3,4,1,"IN",53,220578,0.00024027781910263,"midwest"
"1536",3,4,4,1,"IN",12,220578,5.44025242561474e-05,"midwest"
"1537",1,1,1,0,"KS",1312,95026,0.0138067472726107,"midwest"
"1538",1,2,1,0,"KS",1036,95026,0.0109022790566087,"midwest"
"1539",1,3,1,0,"KS",1222,95026,0.0128596387803555,"midwest"
"1540",1,4,1,0,"KS",2133,95026,0.0224464889615774,"midwest"
"1541",1,1,2,0,"KS",2520,95026,0.0265190582722425,"midwest"
"1542",1,2,2,0,"KS",4232,95026,0.0445351786911488,"midwest"
"1543",1,3,2,0,"KS",4177,95026,0.0439563915133476,"midwest"
"1544",1,4,2,0,"KS",2861,95026,0.0301075503230095,"midwest"
"1545",1,1,3,0,"KS",3484,95026,0.0366636514663696,"midwest"
"1546",1,2,3,0,"KS",4009,95026,0.0421884544193745,"midwest"
"1547",1,3,3,0,"KS",4172,95026,0.0439037755131721,"midwest"
"1548",1,4,3,0,"KS",1420,95026,0.0149432783946395,"midwest"
"1549",1,1,4,0,"KS",1140,95026,0.01199671626091,"midwest"
"1550",1,2,4,0,"KS",3197,95026,0.0336434245109558,"midwest"
"1551",1,3,4,0,"KS",3842,95026,0.0404310412704945,"midwest"
"1552",1,4,4,0,"KS",1279,95026,0.0134594738483429,"midwest"
"1553",2,1,1,0,"KS",159,95026,0.00167322624474764,"midwest"
"1554",2,2,1,0,"KS",108,95026,0.00113653100561351,"midwest"
"1555",2,3,1,0,"KS",103,95026,0.00108391384128481,"midwest"
"1556",2,4,1,0,"KS",88,95026,0.000926062348298728,"midwest"
"1557",2,1,2,0,"KS",266,95026,0.0027992338873446,"midwest"
"1558",2,2,2,0,"KS",255,95026,0.00268347607925534,"midwest"
"1559",2,3,2,0,"KS",144,95026,0.00151537475176156,"midwest"
"1560",2,4,2,0,"KS",40,95026,0.000420937431044877,"midwest"
"1561",2,1,3,0,"KS",191,95026,0.00200997618958354,"midwest"
"1562",2,2,3,0,"KS",216,95026,0.00227306201122701,"midwest"
"1563",2,3,3,0,"KS",156,95026,0.00164165592286736,"midwest"
"1564",2,4,3,0,"KS",24,95026,0.000252562458626926,"midwest"
"1565",2,1,4,0,"KS",42,95026,0.00044198430259712,"midwest"
"1566",2,2,4,0,"KS",81,95026,0.00085239828331396,"midwest"
"1567",2,3,4,0,"KS",92,95026,0.000968156091403216,"midwest"
"1568",2,4,4,0,"KS",15,95026,0.000157851536641829,"midwest"
"1569",3,1,1,0,"KS",188,95026,0.00197840598411858,"midwest"
"1570",3,2,1,0,"KS",179,95026,0.00188369501847774,"midwest"
"1571",3,3,1,0,"KS",122,95026,0.00128385913558304,"midwest"
"1572",3,4,1,0,"KS",58,95026,0.000610359245911241,"midwest"
"1573",3,1,2,0,"KS",168,95026,0.00176793721038848,"midwest"
"1574",3,2,2,0,"KS",147,95026,0.00154694507364184,"midwest"
"1575",3,3,2,0,"KS",109,95026,0.00114705448504537,"midwest"
"1576",3,4,2,0,"KS",26,95026,0.00027360933017917,"midwest"
"1577",3,1,3,0,"KS",174,95026,0.00183107785414904,"midwest"
"1578",3,2,3,0,"KS",128,95026,0.00134699977934361,"midwest"
"1579",3,3,3,0,"KS",77,95026,0.000810304540209472,"midwest"
"1580",3,4,3,0,"KS",11,95026,0.000115757793537341,"midwest"
"1581",3,1,4,0,"KS",24,95026,0.000252562458626926,"midwest"
"1582",3,2,4,0,"KS",58,95026,0.000610359245911241,"midwest"
"1583",3,3,4,0,"KS",34,95026,0.000357796816388145,"midwest"
"1584",3,4,4,0,"KS",2,95026,2.10468715522438e-05,"midwest"
"1585",1,1,1,1,"KS",1127,95026,0.0118599124252796,"midwest"
"1586",1,2,1,1,"KS",793,95026,0.00834508426487446,"midwest"
"1587",1,3,1,1,"KS",1196,95026,0.0125860292464495,"midwest"
"1588",1,4,1,1,"KS",2849,95026,0.0299812685698271,"midwest"
"1589",1,1,2,1,"KS",2027,95026,0.0213310047984123,"midwest"
"1590",1,2,2,1,"KS",3474,95026,0.0365584157407284,"midwest"
"1591",1,3,2,1,"KS",4442,95026,0.0467451028525829,"midwest"
"1592",1,4,2,1,"KS",4601,95026,0.048418328166008,"midwest"
"1593",1,1,3,1,"KS",3723,95026,0.0391787514090538,"midwest"
"1594",1,2,3,1,"KS",4811,95026,0.0506282486021519,"midwest"
"1595",1,3,3,1,"KS",4803,95026,0.0505440607666969,"midwest"
"1596",1,4,3,1,"KS",2626,95026,0.0276345424354076,"midwest"
"1597",1,1,4,1,"KS",1455,95026,0.015311598777771,"midwest"
"1598",1,2,4,1,"KS",3580,95026,0.0376738980412483,"midwest"
"1599",1,3,4,1,"KS",3320,95026,0.0349378064274788,"midwest"
"1600",1,4,4,1,"KS",1223,95026,0.012870161794126,"midwest"
"1601",2,1,1,1,"KS",114,95026,0.00119967164937407,"midwest"
"1602",2,2,1,1,"KS",88,95026,0.000926062348298728,"midwest"
"1603",2,3,1,1,"KS",100,95026,0.00105234351940453,"midwest"
"1604",2,4,1,1,"KS",143,95026,0.00150485127232969,"midwest"
"1605",2,1,2,1,"KS",183,95026,0.00192578870337456,"midwest"
"1606",2,2,2,1,"KS",229,95026,0.00240986677818,"midwest"
"1607",2,3,2,1,"KS",164,95026,0.00172584340907633,"midwest"
"1608",2,4,2,1,"KS",70,95026,0.000736640475224704,"midwest"
"1609",2,1,3,1,"KS",190,95026,0.00199945271015167,"midwest"
"1610",2,2,3,1,"KS",253,95026,0.00266242912039161,"midwest"
"1611",2,3,3,1,"KS",185,95026,0.00194683554582298,"midwest"
"1612",2,4,3,1,"KS",56,95026,0.000589312403462827,"midwest"
"1613",2,1,4,1,"KS",43,95026,0.000452507723821327,"midwest"
"1614",2,2,4,1,"KS",114,95026,0.00119967164937407,"midwest"
"1615",2,3,4,1,"KS",95,95026,0.000999726355075836,"midwest"
"1616",2,4,4,1,"KS",24,95026,0.000252562458626926,"midwest"
"1617",3,1,1,1,"KS",149,95026,0.00156799191609025,"midwest"
"1618",3,2,1,1,"KS",129,95026,0.00135752325877547,"midwest"
"1619",3,3,1,1,"KS",98,95026,0.00103129667695612,"midwest"
"1620",3,4,1,1,"KS",87,95026,0.000915538927074522,"midwest"
"1621",3,1,2,1,"KS",141,95026,0.00148380442988127,"midwest"
"1622",3,2,2,1,"KS",138,95026,0.00145223410800099,"midwest"
"1623",3,3,2,1,"KS",98,95026,0.00103129667695612,"midwest"
"1624",3,4,2,1,"KS",39,95026,0.000410413980716839,"midwest"
"1625",3,1,3,1,"KS",154,95026,0.00162060908041894,"midwest"
"1626",3,2,3,1,"KS",144,95026,0.00151537475176156,"midwest"
"1627",3,3,3,1,"KS",76,95026,0.000799781118985265,"midwest"
"1628",3,4,3,1,"KS",16,95026,0.000168374972417951,"midwest"
"1629",3,1,4,1,"KS",36,95026,0.000378843687940389,"midwest"
"1630",3,2,4,1,"KS",61,95026,0.000641929567791522,"midwest"
"1631",3,3,4,1,"KS",34,95026,0.000357796816388145,"midwest"
"1632",3,4,4,1,"KS",4,95026,4.20937431044877e-05,"midwest"
"1633",1,1,1,0,"KY",3369,149682,0.0225077159702778,"south"
"1634",1,2,1,0,"KY",4214,149682,0.0281530171632767,"south"
"1635",1,3,1,0,"KY",5701,149682,0.0380874127149582,"south"
"1636",1,4,1,0,"KY",4921,149682,0.0328763648867607,"south"
"1637",1,1,2,0,"KY",5182,149682,0.0346200615167618,"south"
"1638",1,2,2,0,"KY",7771,149682,0.0519167296588421,"south"
"1639",1,3,2,0,"KY",6863,149682,0.0458505377173424,"south"
"1640",1,4,2,0,"KY",2377,149682,0.0158803332597017,"south"
"1641",1,1,3,0,"KY",4183,149682,0.0279459115117788,"south"
"1642",1,2,3,0,"KY",4677,149682,0.0312462411820889,"south"
"1643",1,3,3,0,"KY",4467,149682,0.0298432670533657,"south"
"1644",1,4,3,0,"KY",1346,149682,0.00899239722639322,"south"
"1645",1,1,4,0,"KY",1404,149682,0.00937988515943289,"south"
"1646",1,2,4,0,"KY",3782,149682,0.0252668987959623,"south"
"1647",1,3,4,0,"KY",4383,149682,0.0292820781469345,"south"
"1648",1,4,4,0,"KY",1413,149682,0.00944001320749521,"south"
"1649",2,1,1,0,"KY",372,149682,0.00248526874929667,"south"
"1650",2,2,1,0,"KY",310,149682,0.00207105721347034,"south"
"1651",2,3,1,0,"KY",313,149682,0.00209109974093735,"south"
"1652",2,4,1,0,"KY",314,149682,0.00209778058342636,"south"
"1653",2,1,2,0,"KY",467,149682,0.00311994762159884,"south"
"1654",2,2,2,0,"KY",560,149682,0.00374126480892301,"south"
"1655",2,3,2,0,"KY",403,149682,0.00269237440079451,"south"
"1656",2,4,2,0,"KY",89,149682,0.000594593875575811,"south"
"1657",2,1,3,0,"KY",349,149682,0.00233160960488021,"south"
"1658",2,2,3,0,"KY",455,149682,0.00303977774456143,"south"
"1659",2,3,3,0,"KY",332,149682,0.00221803551539779,"south"
"1660",2,4,3,0,"KY",40,149682,0.000267233204795048,"south"
"1661",2,1,4,0,"KY",62,149682,0.000414211448514834,"south"
"1662",2,2,4,0,"KY",136,149682,0.000908592890482396,"south"
"1663",2,3,4,0,"KY",136,149682,0.000908592890482396,"south"
"1664",2,4,4,0,"KY",37,149682,0.000247190706431866,"south"
"1665",3,1,1,0,"KY",69,149682,0.000460977258626372,"south"
"1666",3,2,1,0,"KY",50,149682,0.000334041513269767,"south"
"1667",3,3,1,0,"KY",45,149682,0.000300637359032407,"south"
"1668",3,4,1,0,"KY",19,149682,0.000126935774460435,"south"
"1669",3,1,2,0,"KY",88,149682,0.000587913033086807,"south"
"1670",3,2,2,0,"KY",57,149682,0.000380807323381305,"south"
"1671",3,3,2,0,"KY",37,149682,0.000247190706431866,"south"
"1672",3,4,2,0,"KY",9,149682,6.01274696236942e-05,"south"
"1673",3,1,3,0,"KY",65,149682,0.000434253946878016,"south"
"1674",3,2,3,0,"KY",51,149682,0.000340722326654941,"south"
"1675",3,3,3,0,"KY",20,149682,0.000133616602397524,"south"
"1676",3,4,3,0,"KY",7,149682,4.67658101115376e-05,"south"
"1677",3,1,4,0,"KY",18,149682,0.000120254939247388,"south"
"1678",3,2,4,0,"KY",35,149682,0.000233829050557688,"south"
"1679",3,3,4,0,"KY",16,149682,0.000106893283373211,"south"
"1680",3,4,4,0,"KY",12,149682,8.01699570729397e-05,"south"
"1681",1,1,1,1,"KY",2631,149682,0.0175772644579411,"south"
"1682",1,2,1,1,"KY",3071,149682,0.0205168295651674,"south"
"1683",1,3,1,1,"KY",5281,149682,0.0352814644575119,"south"
"1684",1,4,1,1,"KY",7366,149682,0.0492109954357147,"south"
"1685",1,1,2,1,"KY",4371,149682,0.0292019080370665,"south"
"1686",1,2,2,1,"KY",7408,149682,0.0494915880262852,"south"
"1687",1,3,2,1,"KY",8385,149682,0.0560187585651875,"south"
"1688",1,4,2,1,"KY",4372,149682,0.0292085893452168,"south"
"1689",1,1,3,1,"KY",5386,149682,0.0359829515218735,"south"
"1690",1,2,3,1,"KY",6420,149682,0.0428909286856651,"south"
"1691",1,3,3,1,"KY",5084,149682,0.0339653380215168,"south"
"1692",1,4,3,1,"KY",2060,149682,0.0137625094503164,"south"
"1693",1,1,4,1,"KY",1951,149682,0.0130342990159988,"south"
"1694",1,2,4,1,"KY",4248,149682,0.0283801667392254,"south"
"1695",1,3,4,1,"KY",3811,149682,0.0254606436938047,"south"
"1696",1,4,4,1,"KY",1292,149682,0.00863163266330957,"south"
"1697",2,1,1,1,"KY",256,149682,0.00171029253397137,"south"
"1698",2,2,1,1,"KY",263,149682,0.00175705831497908,"south"
"1699",2,3,1,1,"KY",373,149682,0.00249194959178567,"south"
"1700",2,4,1,1,"KY",463,149682,0.00309322425164282,"south"
"1701",2,1,2,1,"KY",388,149682,0.00259216199629009,"south"
"1702",2,2,2,1,"KY",580,149682,0.00387488142587245,"south"
"1703",2,3,2,1,"KY",458,149682,0.0030598200391978,"south"
"1704",2,4,2,1,"KY",185,149682,0.00123595353215933,"south"
"1705",2,1,3,1,"KY",522,149682,0.00348739326000214,"south"
"1706",2,2,3,1,"KY",592,149682,0.00395505130290985,"south"
"1707",2,3,3,1,"KY",409,149682,0.00273245945572853,"south"
"1708",2,4,3,1,"KY",81,149682,0.000541147252079099,"south"
"1709",2,1,4,1,"KY",98,149682,0.000654721341561526,"south"
"1710",2,2,4,1,"KY",159,149682,0.00106225197669119,"south"
"1711",2,3,4,1,"KY",183,149682,0.00122259184718132,"south"
"1712",2,4,4,1,"KY",59,149682,0.000394168979255483,"south"
"1713",3,1,1,1,"KY",45,149682,0.000300637359032407,"south"
"1714",3,2,1,1,"KY",26,149682,0.000173701584571972,"south"
"1715",3,3,1,1,"KY",33,149682,0.00022046739468351,"south"
"1716",3,4,1,1,"KY",26,149682,0.000173701584571972,"south"
"1717",3,1,2,1,"KY",44,149682,0.000293956516543403,"south"
"1718",3,2,2,1,"KY",52,149682,0.000347403169143945,"south"
"1719",3,3,2,1,"KY",32,149682,0.000213786566746421,"south"
"1720",3,4,2,1,"KY",12,149682,8.01699570729397e-05,"south"
"1721",3,1,3,1,"KY",52,149682,0.000347403169143945,"south"
"1722",3,2,3,1,"KY",43,149682,0.00028727570315823,"south"
"1723",3,3,3,1,"KY",23,149682,0.000153659086208791,"south"
"1724",3,4,3,1,"KY",4,149682,2.67233208433026e-05,"south"
"1725",3,1,4,1,"KY",11,149682,7.34891291358508e-05,"south"
"1726",3,2,4,1,"KY",26,149682,0.000173701584571972,"south"
"1727",3,3,4,1,"KY",15,149682,0.000100212448160164,"south"
"1728",3,4,4,1,"KY",6,149682,4.00849785364699e-05,"south"
"1729",1,1,1,0,"LA",2576,158919,0.016209514811635,"south"
"1730",1,2,1,0,"LA",3025,158919,0.0190348550677299,"south"
"1731",1,3,1,0,"LA",3182,158919,0.0200227797031403,"south"
"1732",1,4,1,0,"LA",3098,158919,0.0194942075759172,"south"
"1733",1,1,2,0,"LA",3566,158919,0.0224391035735607,"south"
"1734",1,2,2,0,"LA",5951,158919,0.0374467484652996,"south"
"1735",1,3,2,0,"LA",5378,158919,0.0338411405682564,"south"
"1736",1,4,2,0,"LA",2559,158919,0.0161025431007147,"south"
"1737",1,1,3,0,"LA",3648,158919,0.0229550898075104,"south"
"1738",1,2,3,0,"LA",3819,158919,0.0240311101078987,"south"
"1739",1,3,3,0,"LA",4004,158919,0.0251952260732651,"south"
"1740",1,4,3,0,"LA",1349,158919,0.0084886010736227,"south"
"1741",1,1,4,0,"LA",1286,158919,0.00809217244386673,"south"
"1742",1,2,4,0,"LA",3236,158919,0.0203625746071339,"south"
"1743",1,3,4,0,"LA",4066,158919,0.0255853608250618,"south"
"1744",1,4,4,0,"LA",1455,158919,0.00915560778230429,"south"
"1745",2,1,1,0,"LA",2369,158919,0.0149069651961327,"south"
"1746",2,2,1,0,"LA",2334,158919,0.0146867269650102,"south"
"1747",2,3,1,0,"LA",2420,158919,0.0152278831228614,"south"
"1748",2,4,1,0,"LA",1761,158919,0.0110811172053218,"south"
"1749",2,1,2,0,"LA",1940,158919,0.0122074764221907,"south"
"1750",2,2,2,0,"LA",2604,158919,0.0163857061415911,"south"
"1751",2,3,2,0,"LA",1848,158919,0.0116285653784871,"south"
"1752",2,4,2,0,"LA",332,158919,0.00208911462686956,"south"
"1753",2,1,3,0,"LA",1362,158919,0.00857040379196405,"south"
"1754",2,2,3,0,"LA",1420,158919,0.00893536955118179,"south"
"1755",2,3,3,0,"LA",1084,158919,0.00682108476758003,"south"
"1756",2,4,3,0,"LA",153,158919,0.000962754595093429,"south"
"1757",2,1,4,0,"LA",202,158919,0.00127108779270202,"south"
"1758",2,2,4,0,"LA",448,158919,0.00281904614530504,"south"
"1759",2,3,4,0,"LA",589,158919,0.00370629061944783,"south"
"1760",2,4,4,0,"LA",147,158919,0.000924999534618109,"south"
"1761",3,1,1,0,"LA",106,158919,0.00066700647585094,"south"
"1762",3,2,1,0,"LA",86,158919,0.000541156157851219,"south"
"1763",3,3,1,0,"LA",104,158919,0.0006544214556925,"south"
"1764",3,4,1,0,"LA",69,158919,0.00043418345740065,"south"
"1765",3,1,2,0,"LA",121,158919,0.000761394156143069,"south"
"1766",3,2,2,0,"LA",123,158919,0.000773979176301509,"south"
"1767",3,3,2,0,"LA",84,158919,0.000528571137692779,"south"
"1768",3,4,2,0,"LA",40,158919,0.00025170054868795,"south"
"1769",3,1,3,0,"LA",111,158919,0.00069846905535087,"south"
"1770",3,2,3,0,"LA",125,158919,0.000786564196459949,"south"
"1771",3,3,3,0,"LA",76,158919,0.00047823105705902,"south"
"1772",3,4,3,0,"LA",25,158919,0.00015731283929199,"south"
"1773",3,1,4,0,"LA",38,158919,0.00023911552852951,"south"
"1774",3,2,4,0,"LA",93,158919,0.000585203757509589,"south"
"1775",3,3,4,0,"LA",70,158919,0.00044047596747987,"south"
"1776",3,4,4,0,"LA",23,158919,0.00014472781913355,"south"
"1777",1,1,1,1,"LA",1914,158919,0.012043870985508,"south"
"1778",1,2,1,1,"LA",2267,158919,0.0142651284113526,"south"
"1779",1,3,1,1,"LA",3030,158919,0.0190663170069456,"south"
"1780",1,4,1,1,"LA",4695,158919,0.0295433513820171,"south"
"1781",1,1,2,1,"LA",3061,158919,0.019261384382844,"south"
"1782",1,2,2,1,"LA",5704,158919,0.0358924977481365,"south"
"1783",1,3,2,1,"LA",6677,158919,0.0420151129364967,"south"
